Name,Dimensions,Size,DataType,Attributes,HistFlag
AQ_SO4_PR_OCW,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SO4_PR aqueous chemistry (for cloud species), cell_methods: time: mean",history_aerosol
AQ_SOA_A1,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SOA_A1 aqueous chemistry (for gas species), cell_methods: time: mean",history_aerosol
AQ_SOA_A1_OCW,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SOA_A1 aqueous chemistry (for cloud species), cell_methods: time: mean",history_aerosol
AQ_SOA_LV,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SOA_LV aqueous chemistry (for gas species), cell_methods: time: mean",history_aerosol
AQ_SOA_NA,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SOA_NA aqueous chemistry (for gas species), cell_methods: time: mean",history_aerosol
AQ_SOA_NA_OCW,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SOA_NA aqueous chemistry (for cloud species), cell_methods: time: mean",history_aerosol
AQ_SOA_SV,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SOA_SV aqueous chemistry (for gas species), cell_methods: time: mean",history_aerosol
AQ_SS_A1,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SS_A1 aqueous chemistry (for gas species), cell_methods: time: mean",history_aerosol
AQ_SS_A1_OCW,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SS_A1 aqueous chemistry (for cloud species), cell_methods: time: mean",history_aerosol
AQ_SS_A2,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SS_A2 aqueous chemistry (for gas species), cell_methods: time: mean",history_aerosol
AQ_SS_A2_OCW,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SS_A2 aqueous chemistry (for cloud species), cell_methods: time: mean",history_aerosol
AQ_SS_A3,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SS_A3 aqueous chemistry (for gas species), cell_methods: time: mean",history_aerosol
AQ_SS_A3_OCW,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: SS_A3 aqueous chemistry (for cloud species), cell_methods: time: mean",history_aerosol
AQ_isoprene,"time, lat, lon","1, 96, 144",float32,"units: kg/m2/s, long_name: isoprene aqueous chemistry (for gas species), cell_methods: time: mean",history_aerosol
